date,avg_price,volume,ticker
2023-01-26,1605.805,789028231.13,ETH
2023-01-27,1587.5349999999999,781935987.02,ETH
2023-01-28,1582.645,436021436.43,ETH
2023-01-29,1612.675,812096302.45,ETH
2023-01-30,1593.35,917935732.64,ETH
2023-01-31,1582.9,690489010.7,ETH
2023-02-01,1602.875,797147606.94,ETH
2023-02-02,1671.28,980080354.31,ETH
2023-02-03,1651.965,704445423.97,ETH
2023-02-04,1670.5149999999999,412803098.7,ETH
2023-02-05,1642.5,456219066.62,ETH
2023-02-06,1632.6,495673231.02,ETH
2023-02-07,1645.375,637931660.04,ETH
2023-02-08,1664.365,646763538.23,ETH
2023-02-09,1591.6550000000002,867896690.84,ETH
2023-02-10,1525.445,756041189.81,ETH
2023-02-11,1525.7350000000001,260403379.72,ETH
2023-02-12,1521.5949999999998,349138047.41,ETH
2023-02-13,1495.205,800954432.79,ETH
2023-02-14,1530.54,687412621.55,ETH
2023-02-15,1610.86,772032249.88,ETH
2023-02-16,1687.82,1030465375.37,ETH
2023-02-17,1676.9299999999998,754132750.16,ETH
2023-02-18,1696.135,307506654.43,ETH
2023-02-19,1696.665,507142415.32,ETH
2023-02-20,1686.025,508356423.43,ETH
2023-02-21,1676.9850000000001,659946431.8,ETH
2023-02-22,1632.295,846194678.13,ETH
2023-02-23,1654.2649999999999,699286522.36,ETH
2023-02-24,1620.7649999999999,799273822.59,ETH
2023-02-25,1585.005,351919078.03,ETH
2023-02-26,1619.58,368915540.44,ETH
2023-02-27,1637.69,598217352.12,ETH
2023-02-28,1622.85,456947652.79,ETH
2023-03-01,1633.285,576615214.76,ETH
2023-03-02,1648.73,551440002.57,ETH
2023-03-03,1598.76,739448646.09,ETH
2023-03-04,1563.645,176234475.2,ETH
2023-03-05,1571.38,277592151.28,ETH
2023-03-06,1568.715,384556985.72,ETH
2023-03-07,1559.385,539524295.29,ETH
2023-03-08,1548.51,533070618.78,ETH
2023-03-09,1478.205,859197707.07,ETH
2023-03-10,1405.28,1175848727.85,ETH
2023-03-11,1454.31,805115649.23,ETH
2023-03-12,1534.01,628102927.38,ETH
2023-03-13,1636.0500000000002,1009058317.0,ETH
2023-03-14,1724.35,1225543590.64,ETH
2023-03-15,1668.645,948181307.92,ETH
2023-03-16,1665.365,563676442.36,ETH
2023-03-17,1734.605,962507961.8,ETH
2023-03-18,1798.15,798340920.36,ETH
2023-03-19,1804.0700000000002,607696097.2,ETH
2023-03-20,1768.83,799956695.25,ETH
2023-03-21,1782.005,712333244.98,ETH
2023-03-22,1769.62,764719792.48,ETH
2023-03-23,1796.645,686206044.67,ETH
2023-03-24,1775.5149999999999,630907409.49,ETH
2023-03-25,1739.9450000000002,297620002.87,ETH
2023-03-26,1770.245,352102221.17,ETH
2023-03-27,1735.855,495106395.7,ETH
2023-03-28,1748.925,500712364.6,ETH
2023-03-29,1799.465,556581897.53,ETH
2023-03-30,1796.645,585790681.35,ETH
2023-03-31,1813.47,547831728.98,ETH
2023-04-01,1826.9650000000001,247088424.15,ETH
2023-04-02,1800.24,212602211.37,ETH
2023-04-03,1801.99,594690795.24,ETH
2023-04-04,1845.6399999999999,670176881.19,ETH
2023-04-05,1902.65,664954864.65,ETH
2023-04-06,1883.46,440377262.88,ETH
2023-04-07,1863.76,264266851.34,ETH
2023-04-08,1864.3200000000002,171404063.71,ETH
2023-04-09,1850.95,278524755.74,ETH
2023-04-10,1883.5700000000002,446407551.48,ETH
2023-04-11,1910.78,504305398.27,ETH
2023-04-12,1895.32,653001508.03,ETH
2023-04-13,1962.4099999999999,900794714.15,ETH
2023-04-14,2070.805,1193601441.09,ETH
2023-04-15,2093.5,396180074.82,ETH
2023-04-16,2108.075,439801683.04,ETH
2023-04-17,2090.3999999999996,554772213.93,ETH
2023-04-18,2089.995,509113199.16,ETH
2023-04-19,2015.21,911422903.55,ETH
2023-04-20,1949.0149999999999,657577879.08,ETH
2023-04-21,1891.445,767020777.78,ETH
2023-04-22,1866.11,243379837.02,ETH
2023-04-23,1860.56,300444587.03,ETH
2023-04-24,1848.6550000000002,570636520.13,ETH
2023-04-25,1841.1750000000002,494254797.08,ETH
2023-04-26,1875.995,930750404.58,ETH
2023-04-27,1900.35,785126171.38,ETH
2023-04-28,1903.18,425868672.46,ETH
2023-04-29,1904.85,169819033.56,ETH
2023-04-30,1904.58,316695826.29,ETH
2023-05-01,1847.7,501499426.35,ETH
2023-05-02,1853.3400000000001,368465427.45,ETH
2023-05-03,1880.475,438240180.13,ETH
2023-05-04,1893.0300000000002,314539294.6,ETH
2023-05-05,1938.9,680967049.89,ETH
2023-05-06,1942.27,501429621.42,ETH
2023-05-07,1908.27,313882607.91,ETH
2023-05-08,1854.42,664714401.47,ETH
2023-05-09,1850.8400000000001,338236687.64,ETH
2023-05-10,1840.495,615019660.03,ETH
2023-05-11,1808.3449999999998,435960460.99,ETH
2023-05-12,1778.67,467334013.56,ETH
2023-05-13,1802.25,173889132.85,ETH
2023-05-14,1808.1999999999998,169553393.6,ETH
2023-05-15,1816.6399999999999,379365245.9,ETH
2023-05-16,1814.8649999999998,286581998.35,ETH
2023-05-17,1810.515,295642800.65,ETH
2023-05-18,1802.045,261830100.8,ETH
2023-05-19,1813.46,199390959.13,ETH
2023-05-20,1818.5749999999998,117125781.65,ETH
2023-05-21,1814.19,110171780.38,ETH
2023-05-22,1810.63,199800403.15,ETH
2023-05-23,1843.4299999999998,290332107.99,ETH
2023-05-24,1816.7,311671841.31,ETH
2023-05-25,1790.495,275579486.08,ETH
2023-05-26,1818.025,218981012.22,ETH
2023-05-27,1826.335,90250026.95,ETH
2023-05-28,1870.87,260979861.41,ETH
2023-05-29,1901.455,283875868.0,ETH
2023-05-30,1900.19,302468580.12,ETH
2023-05-31,1878.31,320126617.18,ETH
2023-06-01,1865.1,311566762.29,ETH
2023-06-02,1879.5149999999999,324600206.34,ETH
2023-06-03,1896.415,132138660.62,ETH
2023-06-04,1899.52,139808423.0,ETH
2023-06-05,1835.5300000000002,475161890.31,ETH
2023-06-06,1847.695,399470424.17,ETH
2023-06-07,1860.0900000000001,376467803.89,ETH
2023-06-08,1845.255,177740176.57,ETH
2023-06-09,1841.545,193799820.21,ETH
2023-06-10,1781.74,512816424.25,ETH
2023-06-11,1758.7150000000001,171893158.83,ETH
2023-06-12,1739.4099999999999,273713982.1,ETH
2023-06-13,1745.23,287829194.43,ETH
2023-06-14,1690.755,365982713.53,ETH
2023-06-15,1649.915,371752813.77,ETH
2023-06-16,1688.87,248248593.82,ETH
2023-06-17,1738.845,135246610.67,ETH
2023-06-18,1730.6950000000002,105602986.61,ETH
2023-06-19,1726.52,189833856.65,ETH
2023-06-20,1755.2849999999999,360202462.41,ETH
2023-06-21,1844.37,608041064.43,ETH
2023-06-22,1899.74,430137565.01,ETH
2023-06-23,1899.2399999999998,364062998.23,ETH
2023-06-24,1886.1399999999999,161217137.17,ETH
2023-06-25,1900.065,243821770.45,ETH
2023-06-26,1873.155,287969485.35,ETH
2023-06-27,1884.0900000000001,286149889.21,ETH
2023-06-28,1853.58,298601057.72,ETH
2023-06-29,1853.08,211210015.81,ETH
2023-06-30,1885.335,626117328.74,ETH
2023-07-01,1926.5,170397820.6,ETH
2023-07-02,1922.94,259524177.47,ETH
2023-07-03,1955.185,333458002.68,ETH
2023-07-04,1949.175,182921227.93,ETH
2023-07-05,1918.565,225539498.22,ETH
2023-07-06,1901.755,373111691.55,ETH
2023-07-07,1852.295,236998422.03,ETH
2023-07-08,1857.8600000000001,124473027.23,ETH
2023-07-09,1868.0,104769250.13,ETH
2023-07-10,1876.56,248076590.36,ETH
2023-07-11,1876.75,174708055.4,ETH
2023-07-12,1883.745,270619306.85,ETH
2023-07-13,1938.375,656466648.57,ETH
2023-07-14,1964.05,527215689.43,ETH
2023-07-15,1937.2350000000001,123753926.65,ETH
2023-07-16,1929.68,116791257.98,ETH
2023-07-17,1905.1950000000002,342329027.22,ETH
2023-07-18,1896.99,322922232.52,ETH
2023-07-19,1901.795,279760726.89,ETH
2023-07-20,1903.57,287230417.85,ETH
2023-07-21,1895.0149999999999,156384021.65,ETH
2023-07-22,1875.435,117565051.78,ETH
2023-07-23,1881.82,165984164.63,ETH
2023-07-24,1862.105,347928550.49,ETH
2023-07-25,1856.65,163792722.05,ETH
2023-07-26,1867.845,217544577.61,ETH
2023-07-27,1870.315,172986040.03,ETH
2023-07-28,1869.315,157806868.85,ETH
2023-07-29,1878.045,67420133.0,ETH
2023-07-30,1867.5,132571482.86,ETH
2023-07-31,1863.745,201325420.68,ETH
2023-08-01,1843.72,404099981.78,ETH
2023-08-02,1849.535,281934846.64,ETH
2023-08-03,1840.85,208780805.48,ETH
2023-08-04,1832.2849999999999,217682208.64,ETH
2023-08-05,1830.9650000000001,73250862.43,ETH
2023-08-06,1830.6599999999999,76980593.22,ETH
2023-08-07,1822.375,252903494.71,ETH
2023-08-08,1849.94,284363251.37,ETH
2023-08-09,1857.65,201917130.17,ETH
2023-08-10,1854.37,134629659.34,ETH
2023-08-11,1846.15,137388777.18,ETH
2023-08-12,1849.0149999999999,64959465.73,ETH
2023-08-13,1846.7,81329475.04,ETH
2023-08-14,1843.8600000000001,148596306.79,ETH
2023-08-15,1828.685,138258892.85,ETH
2023-08-16,1812.87,211465905.78,ETH
2023-08-17,1673.185,586328524.5,ETH
2023-08-18,1670.025,408868800.0,ETH
2023-08-19,1674.775,142631159.81,ETH
2023-08-20,1678.135,129059232.43,ETH
2023-08-21,1668.715,222346407.69,ETH
2023-08-22,1625.9,306952239.8,ETH
2023-08-23,1664.635,328759845.74,ETH
2023-08-24,1659.385,226405478.01,ETH
2023-08-25,1655.295,252242786.57,ETH
2023-08-26,1649.025,55624499.94,ETH
2023-08-27,1652.455,68111939.3,ETH
2023-08-28,1642.35,175729854.06,ETH
2023-08-29,1692.27,368669910.11,ETH
2023-08-30,1713.49,193154994.53,ETH
2023-08-31,1677.6799999999998,302646661.02,ETH
2023-09-01,1628.18,229505773.05,ETH
2023-09-02,1636.08,72557044.83,ETH
2023-09-03,1635.875,83967516.22,ETH
2023-09-04,1630.315,106014643.86,ETH
2023-09-05,1627.885,155443741.05,ETH
2023-09-06,1638.47,188596252.64,ETH
2023-09-07,1640.6599999999999,178418926.08,ETH
2023-09-08,1637.075,185655920.66,ETH
2023-09-09,1633.295,48715977.58,ETH
2023-09-10,1616.9299999999998,141811583.08,ETH
2023-09-11,1575.0,350478203.43,ETH
2023-09-12,1586.95,290923261.09,ETH
2023-09-13,1599.965,234456204.57,ETH
2023-09-14,1625.5900000000001,286524359.38,ETH
2023-09-15,1632.47,174858821.85,ETH
2023-09-16,1641.97,83641957.75,ETH
2023-09-17,1624.1,85972165.39,ETH
2023-09-18,1637.725,254499442.83,ETH
2023-09-19,1643.855,184891179.92,ETH
2023-09-20,1627.62,242158870.38,ETH
2023-09-21,1596.825,239767218.36,ETH
2023-09-22,1589.7,163522895.05,ETH
2023-09-23,1593.125,60256774.05,ETH
2023-09-24,1585.8400000000001,103003077.92,ETH
2023-09-25,1580.26,204351095.27,ETH
2023-09-26,1589.085,169116251.08,ETH
2023-09-27,1607.8899999999999,266115436.32,ETH
2023-09-28,1632.465,417307877.44,ETH
2023-09-29,1668.25,348158317.18,ETH
2023-09-30,1680.165,168691450.13,ETH
2023-10-01,1712.63,260450967.05,ETH
2023-10-02,1691.22,547118665.83,ETH
2023-10-03,1657.2350000000001,320387316.67,ETH
2023-10-04,1641.685,258093521.67,ETH
2023-10-05,1631.905,270654077.48,ETH
2023-10-06,1636.49,253531816.85,ETH
2023-10-07,1639.79,89945206.18,ETH
2023-10-08,1629.835,121021981.15,ETH
2023-10-09,1592.1350000000002,339017511.32,ETH
2023-10-10,1573.045,254975021.38,ETH
2023-10-11,1561.985,294808400.58,ETH
2023-10-12,1544.87,259081681.89,ETH
2023-10-13,1555.5,224374179.99,ETH
2023-10-14,1553.2150000000001,77502622.78,ETH
2023-10-15,1557.895,97772202.07,ETH
2023-10-16,1597.725,446574747.49,ETH
2023-10-17,1577.335,238856568.1,ETH
2023-10-18,1571.075,226187063.01,ETH
2023-10-19,1559.005,239202217.14,ETH
2023-10-20,1596.7150000000001,367271257.58,ETH
2023-10-21,1618.92,222184082.89,ETH
2023-10-22,1645.3,257522472.2,ETH
2023-10-23,1728.6999999999998,780661240.02,ETH
2023-10-24,1800.4650000000001,932151066.26,ETH
2023-10-25,1789.03,542177185.66,ETH
2023-10-26,1814.6100000000001,622443034.73,ETH
2023-10-27,1774.73,403162777.61,ETH
2023-10-28,1787.35,150723329.54,ETH
2023-10-29,1787.395,165219418.28,ETH
2023-10-30,1804.38,303881269.37,ETH
2023-10-31,1800.975,328080843.27,ETH
2023-11-01,1820.98,514586090.27,ETH
2023-11-02,1830.2199999999998,501202295.02,ETH
2023-11-03,1806.525,397766768.21,ETH
2023-11-04,1847.865,205289548.49,ETH
2023-11-05,1880.645,369431668.22,ETH
2023-11-06,1893.125,410308088.3,ETH
2023-11-07,1879.475,538999159.16,ETH
2023-11-08,1889.495,342300115.53,ETH
2023-11-09,2007.435,1255720592.59,ETH
2023-11-10,2101.16,775967652.37,ETH
2023-11-11,2061.685,458212190.26,ETH
2023-11-12,2040.405,406409439.52,ETH
2023-11-13,2074.3,677275855.69,ETH
2023-11-14,1998.115,672516247.43,ETH
2023-11-15,2015.4950000000001,641189379.56,ETH
2023-11-16,2011.315,783609970.96,ETH
2023-11-17,1948.775,571715090.11,ETH
2023-11-18,1945.15,243248653.35,ETH
2023-11-19,1980.51,280987485.15,ETH
2023-11-20,2031.4450000000002,706775221.8,ETH
2023-11-21,1984.1799999999998,640934598.31,ETH
2023-11-22,2011.2450000000001,632049361.21,ETH
2023-11-23,2064.755,345465511.14,ETH
2023-11-24,2096.8100000000004,576843379.99,ETH
2023-11-25,2079.315,171820574.07,ETH
2023-11-26,2066.43,268817596.0,ETH
2023-11-27,2028.955,538765882.42,ETH
2023-11-28,2035.7350000000001,499177888.15,ETH
2023-11-29,2047.6550000000002,394195647.34,ETH
2023-11-30,2038.29,343390100.77,ETH
2023-12-01,2078.715,602439017.29,ETH
2023-12-02,2138.215,395659097.47,ETH
2023-12-03,2183.89,406014985.22,ETH
2023-12-04,2233.1549999999997,861288624.2,ETH
2023-12-05,2249.19,844781771.01,ETH
2023-12-06,2266.2650000000003,721010308.06,ETH
2023-12-07,2302.8450000000003,803734991.96,ETH
2023-12-08,2365.4849999999997,720748174.99,ETH
2023-12-09,2366.8599999999997,469803736.49,ETH
2023-12-10,2350.105,319769603.62,ETH
2023-12-11,2244.185,991604563.0,ETH
2023-12-12,2204.27,651964538.12,ETH
2023-12-13,2214.885,739438151.2,ETH
2023-12-14,2281.9049999999997,724615038.72,ETH
2023-12-15,2259.6,564042261.96,ETH
2023-12-16,2236.1949999999997,301358311.22,ETH
2023-12-17,2218.325,338828172.15,ETH
2023-12-18,2169.38,595550230.79,ETH
2023-12-19,2194.56,627857676.22,ETH
2023-12-20,2211.44,799599916.57,ETH
2023-12-21,2231.205,702166382.68,ETH
2023-12-22,2287.525,904108088.07,ETH
2023-12-23,2299.79,441823544.27,ETH
2023-12-24,2285.975,439156963.98,ETH
2023-12-25,2279.4750000000004,357468201.78,ETH
2023-12-26,2224.615,603300122.32,ETH
2023-12-27,2303.015,910568561.01,ETH
2023-12-28,2392.385,1106269642.94,ETH
2023-12-29,2321.375,827517118.66,ETH
2023-12-30,2295.48,401063000.08,ETH
2023-12-31,2289.62,470583638.73,ETH
2024-01-01,2308.96,402344005.13,ETH
2024-01-02,2388.1499999999996,822251765.93,ETH
2024-01-03,2238.8,1186045453.16,ETH
2024-01-04,2250.215,726479158.46,ETH
2024-01-05,2243.0,636927548.08,ETH
2024-01-06,2244.84,344776545.69,ETH
2024-01-07,2232.665,368349920.27,ETH
2024-01-08,2264.39,729642394.88,ETH
2024-01-09,2302.255,935753315.62,ETH
2024-01-10,2492.485,1859360455.9,ETH
2024-01-11,2628.7,1478952412.93,ETH
2024-01-12,2586.535,1587803065.78,ETH
2024-01-13,2543.3,789992067.14,ETH
2024-01-14,2523.625,554407683.57,ETH
2024-01-15,2510.325,532405002.36,ETH
2024-01-16,2556.015,665381293.48,ETH
2024-01-17,2548.76,546139971.58,ETH
2024-01-18,2485.415,747913574.26,ETH
2024-01-19,2457.39,743840311.23,ETH
2024-01-20,2471.325,283565628.23,ETH
2024-01-21,2466.25,207909134.54,ETH
2024-01-22,2383.17,908763742.8,ETH
2024-01-23,2257.27,1064700522.86,ETH
2024-01-24,2229.16,605305544.17,ETH
2024-01-25,2205.54,536955642.14,ETH
2024-01-26,2237.95,631732275.0,ETH
2024-01-27,2266.875,275424730.41,ETH
2024-01-28,2273.785,376754792.96,ETH
2024-01-29,2278.085,490260629.87,ETH
2024-01-30,2344.365,655413615.82,ETH
2024-01-31,2307.3149999999996,621018581.0,ETH
2024-02-01,2275.09,495660912.66,ETH
2024-02-02,2301.94,441562111.31,ETH
2024-02-03,2310.27,222308235.56,ETH
2024-02-04,2288.3450000000003,326706078.21,ETH
2024-02-05,2301.9300000000003,456661905.21,ETH
2024-02-06,2344.1549999999997,718267813.82,ETH
2024-02-07,2413.1949999999997,652240112.9,ETH
2024-02-08,2436.795,846989854.44,ETH
2024-02-09,2471.505,1002058339.27,ETH
2024-02-10,2495.3599999999997,376068111.04,ETH
2024-02-11,2517.545,421659247.33,ETH
2024-02-12,2569.545,833389992.06,ETH
2024-02-13,2638.9849999999997,1025294105.03,ETH
2024-02-14,2704.11,980680072.11,ETH
2024-02-15,2815.165,1118227404.91,ETH
2024-02-16,2802.115,896210606.48,ETH
2024-02-17,2763.2799999999997,458634232.92,ETH
2024-02-18,2831.125,610424136.56,ETH
2024-02-19,2920.92,953161117.46,ETH
2024-02-20,2953.545,1285168708.83,ETH
2024-02-21,2943.2,1221365901.95,ETH
2024-02-22,2970.855,1186610554.8,ETH
2024-02-23,2949.005,792750968.62,ETH
2024-02-24,2956.035,429496146.2,ETH
2024-02-25,3051.67,812148194.41,ETH
2024-02-26,3117.45,1171482366.27,ETH
2024-02-27,3228.1400000000003,1211227367.65,ETH
2024-02-28,3342.54,1707770843.75,ETH
2024-02-29,3412.1800000000003,1367994605.43,ETH
2024-03-01,3397.3450000000003,823506213.17,ETH
2024-03-02,3430.08,524944019.98,ETH
2024-03-03,3429.385,598632307.05,ETH
2024-03-04,3539.975,1340904406.6,ETH
2024-03-05,3517.105,2637640132.83,ETH
2024-03-06,3702.4049999999997,1849427331.22,ETH
2024-03-07,3838.495,1132011899.65,ETH
2024-03-08,3914.2349999999997,1412263227.04,ETH
2024-03-09,3915.415,541613113.28,ETH
2024-03-10,3885.4350000000004,743460686.12,ETH
2024-03-11,3921.66,1493590506.66,ETH
2024-03-12,3962.41,1526774188.85,ETH
2024-03-13,4009.13,1150784389.88,ETH
2024-03-14,3866.08,1466371721.53,ETH
2024-03-15,3749.605,1806124095.18,ETH
2024-03-16,3624.085,1048207664.08,ETH
2024-03-17,3544.25,975546606.2,ETH
2024-03-18,3548.46,1071170431.07,ETH
2024-03-19,3348.09,1943259863.05,ETH
2024-03-20,3296.9449999999997,2169017019.63,ETH
2024-03-21,3499.105,1410320174.21,ETH
2024-03-22,3396.56,1374192771.15,ETH
2024-03-23,3353.605,846213410.27,ETH
2024-03-24,3385.7,700715597.16,ETH
2024-03-25,3540.11,1232616949.46,ETH
2024-03-26,3612.555,1092361093.56,ETH
2024-03-27,3562.225,1173800981.61,ETH
2024-03-28,3537.3,991858231.33,ETH
2024-03-29,3529.325,710475049.61,ETH
2024-03-30,3527.855,538809534.91,ETH
2024-03-31,3580.59,566598172.38,ETH
2024-04-01,3530.4049999999997,934917050.13,ETH
2024-04-02,3360.315,1350633378.51,ETH
2024-04-03,3286.2799999999997,997504814.36,ETH
2024-04-04,3348.465,1024032112.02,ETH
2024-04-05,3280.0249999999996,991902873.76,ETH
2024-04-06,3353.7,504501846.56,ETH
2024-04-07,3402.54,522076832.37,ETH
2024-04-08,3567.94,1257790924.33,ETH
2024-04-09,3589.455,1184278583.93,ETH
2024-04-10,3487.6850000000004,1006631402.92,ETH
2024-04-11,3545.495,796534108.67,ETH
2024-04-12,3324.2,1387659435.48,ETH
2024-04-13,3067.115,1908312548.54,ETH
2024-04-14,3043.7349999999997,1464413624.74,ETH
2024-04-15,3153.295,1244925295.21,ETH
2024-04-16,3059.88,1102919090.86,ETH
2024-04-17,3019.24,978463368.36,ETH
2024-04-18,3024.4750000000004,873530402.2,ETH
2024-04-19,2997.3,1045944600.77,ETH
2024-04-20,3096.09,516137769.98,ETH
2024-04-21,3158.075,470671773.32,ETH
2024-04-22,3183.755,669498961.12,ETH
2024-04-23,3209.3599999999997,685076398.96,ETH
2024-04-24,3198.6,864542926.86,ETH
2024-04-25,3131.86,882134092.22,ETH
2024-04-26,3134.05,689663958.95,ETH
2024-04-27,3174.915,643382820.24,ETH
2024-04-28,3301.77,678357043.13,ETH
2024-04-29,3200.83,852862297.95,ETH
2024-04-30,3083.26,1098924247.19,ETH
2024-05-01,2917.58,1273126182.34,ETH
2024-05-02,2953.805,807841703.83,ETH
2024-05-03,3043.48,840705738.28,ETH
2024-05-04,3131.42,459744729.64,ETH
2024-05-05,3122.915,476413151.08,ETH
2024-05-06,3133.98,741977976.88,ETH
2024-05-07,3064.9300000000003,679034472.49,ETH
2024-05-08,2987.475,724279038.67,ETH
2024-05-09,3004.245,633874345.6,ETH
2024-05-10,2966.0150000000003,765131256.66,ETH
2024-05-11,2915.26,367160920.04,ETH
2024-05-12,2927.335,325974911.48,ETH
2024-05-13,2929.465,769541695.03,ETH
2024-05-14,2909.865,724637752.4,ETH
2024-05-15,2952.26,740315343.71,ETH
2024-05-16,2982.8199999999997,660576487.83,ETH
2024-05-17,3027.605,724015765.69,ETH
2024-05-18,3116.54,410558780.4,ETH
2024-05-19,3095.565,431923921.13,ETH
2024-05-20,3371.4449999999997,2059788024.65,ETH
2024-05-21,3732.305,2282068734.66,ETH
2024-05-22,3732.965,1420963880.22,ETH
2024-05-23,3745.5299999999997,2537742098.36,ETH
2024-05-24,3727.8900000000003,1074712165.87,ETH
2024-05-25,3743.0550000000003,373668589.73,ETH
2024-05-26,3806.9049999999997,616285834.19,ETH
2024-05-27,3897.835,804496436.45,ETH
2024-05-28,3847.9849999999997,898526969.71,ETH
2024-05-29,3812.035,873454576.08,ETH
2024-05-30,3762.385,781849408.11,ETH
2024-05-31,3782.535,851837584.52,ETH
2024-06-01,3789.2349999999997,367756459.88,ETH
2024-06-02,3792.715,466824951.42,ETH
2024-06-03,3803.96,653009594.07,ETH
2024-06-04,3781.825,612657331.91,ETH
2024-06-05,3833.06,652385687.52,ETH
2024-06-06,3818.9,540297339.89,ETH
2024-06-07,3712.0649999999996,935183066.83,ETH
2024-06-08,3684.43,294854677.9,ETH
2024-06-09,3694.0699999999997,238542651.45,ETH
2024-06-10,3678.21,423204164.35,ETH
2024-06-11,3546.065,1153310772.38,ETH
2024-06-12,3559.29,843561060.98,ETH
2024-06-13,3493.55,853785190.92,ETH
2024-06-14,3444.9449999999997,910398097.21,ETH
2024-06-15,3531.385,569541552.37,ETH
2024-06-16,3594.93,443668310.23,ETH
2024-06-17,3550.35,1040317235.48,ETH
2024-06-18,3437.8500000000004,1235708665.8,ETH
2024-06-19,3525.22,981355099.29,ETH
2024-06-20,3554.135,1013417559.96,ETH
2024-06-21,3495.355,997489348.48,ETH
2024-06-22,3497.135,322568484.7,ETH
2024-06-23,3462.62,447200216.36,ETH
2024-06-24,3335.575,1436399345.37,ETH
2024-06-25,3382.4,910221643.15,ETH
2024-06-26,3374.885,787394906.99,ETH
2024-06-27,3417.0150000000003,694115777.85,ETH
2024-06-28,3422.7200000000003,813695887.0,ETH
2024-06-29,3384.8,249697553.04,ETH
2024-06-30,3401.395,386215815.53,ETH
2024-07-01,3470.3050000000003,673689774.3,ETH
2024-07-02,3428.815,457927979.27,ETH
2024-07-03,3337.74,836070409.6,ETH
2024-07-04,3179.95,1049223019.3,ETH
2024-07-05,2960.645,1738218188.02,ETH
2024-07-06,3018.92,563019491.33,ETH
2024-07-07,2997.9849999999997,581743502.23,ETH
2024-07-08,2959.525,1324818646.47,ETH
2024-07-09,3058.335,827566369.94,ETH
2024-07-10,3087.66,827331929.61,ETH
2024-07-11,3135.9750000000004,959215308.08,ETH
2024-07-12,3101.8599999999997,816437009.68,ETH
2024-07-13,3158.88,452734839.69,ETH
2024-07-14,3216.915,576393568.87,ETH
2024-07-15,3365.04,1256447785.47,ETH
2024-07-16,3424.355,1311168548.22,ETH
2024-07-17,3447.6949999999997,1002846011.47,ETH
2024-07-18,3428.785,1008326515.58,ETH
2024-07-19,3459.3199999999997,1249532745.89,ETH
2024-07-20,3511.625,545578065.02,ETH
2024-07-21,3480.795,829407003.8,ETH
2024-07-22,3493.825,1021404115.3,ETH
2024-07-23,3465.93,1727769821.29,ETH
2024-07-24,3396.8,1276136904.66,ETH
2024-07-25,3214.535,1993255125.39,ETH
2024-07-26,3228.1499999999996,1143687551.64,ETH
2024-07-27,3259.855,870351113.68,ETH
2024-07-28,3241.3199999999997,552126414.21,ETH
2024-07-29,3326.795,1337423635.28,ETH
2024-07-30,3299.3599999999997,1159118253.15,ETH
2024-07-31,3280.37,1237697272.51,ETH
2024-08-01,3159.82,1539066982.82,ETH
2024-08-02,3089.73,1612368844.34,ETH
2024-08-03,2936.825,1156019177.73,ETH
2024-08-04,2782.245,1318526624.61,ETH
2024-08-05,2408.685,3591927547.03,ETH
2024-08-06,2485.705,1782189220.6,ETH
2024-08-07,2431.005,1768819066.35,ETH
2024-08-08,2523.355,1720305405.81,ETH
2024-08-09,2630.91,1254678742.58,ETH
2024-08-10,2611.73,566478754.71,ETH
2024-08-11,2630.73,895626363.13,ETH
2024-08-12,2630.58,1497872954.96,ETH
2024-08-13,2675.425,1193720774.03,ETH
2024-08-14,2707.2200000000003,1352456213.01,ETH
2024-08-15,2596.0299999999997,1339226674.49,ETH
2024-08-16,2591.475,1004141276.96,ETH
2024-08-17,2608.06,379457607.09,ETH
2024-08-18,2641.57,608760936.0,ETH
2024-08-19,2606.46,913374780.6,ETH
2024-08-20,2626.215,1027820178.53,ETH
2024-08-21,2600.825,1060404718.81,ETH
2024-08-22,2615.45,792847483.99,ETH
2024-08-23,2711.67,1227460805.08,ETH
2024-08-24,2777.855,687507298.7,ETH
2024-08-25,2764.315,544826991.77,ETH
2024-08-26,2715.61,983028927.22,ETH
2024-08-27,2548.83,1478097677.49,ETH
2024-08-28,2487.495,1805521537.98,ETH
2024-08-29,2551.2349999999997,1248564659.83,ETH
2024-08-30,2490.6,1350698797.75,ETH
2024-08-31,2513.025,405411435.18,ETH
2024-09-01,2457.785,965223692.27,ETH
2024-09-02,2493.79,1104998067.39,ETH
2024-09-03,2482.865,1002071915.38,ETH
2024-09-04,2398.675,1522896400.47,ETH
2024-09-05,2406.925,1211036915.11,ETH
2024-09-06,2279.35,2911433881.45,ETH
2024-09-07,2266.4849999999997,903055827.51,ETH
2024-09-08,2287.125,956132080.19,ETH
2024-09-09,2327.0550000000003,1706417888.46,ETH
2024-09-10,2360.545,1213946829.14,ETH
2024-09-11,2333.545,1893281252.44,ETH
2024-09-12,2353.715,1272153141.66,ETH
2024-09-13,2402.28,1341722179.48,ETH
2024-09-14,2411.435,553168350.76,ETH
2024-09-15,2357.8999999999996,939667666.73,ETH
2024-09-16,2293.95,1419906010.83,ETH
2024-09-17,2328.6800000000003,1250600523.86,ETH
2024-09-18,2327.0249999999996,1863106009.93,ETH
2024-09-19,2434.51,1631198496.45,ETH
2024-09-20,2505.38,1676058410.49,ETH
2024-09-21,2576.1549999999997,898249036.55,ETH
